item_id	name	duration	inLanguage	creator	contentRating	rating	genre	director	popularity	country	budget
tt0172495	Gladiator	PT2H35M	English	David FranzoniDavid FranzoniJohn LoganWilliam Nicholson	R	8.5	Action/Adventure/Drama	Ridley Scott	$187,705,427	USA	$103,000,000
            
tt0170016	How the Grinch Stole Christmas	PT1H44M	English	Dr. SeussJeffrey PricePeter S. Seaman	PG	6.1	Comedy/Family/Fantasy	Ron Howard	NA	USA	$123,000,000
            
tt0180073	Quills	PT2H4M	English	Doug WrightDoug Wright	R	7.3	Biography/Drama	Philip Kaufman	$7,060,876	UK	$13,500,000
            
tt0190861	Vatel	PT1H43M	English	Jeanne LabruneTom Stoppard	PG-13	6.6	Biography/Drama/Romance	Roland Joffé	$49,464	France	$36,000,000
            
tt0213847	Malèna	PT1H48M	Italian	Giuseppe TornatoreLuciano Vincenzoni	R	7.5	Comedy/Drama/Romance/War	Giuseppe Tornatore	$3,429,045	Italy	NA
tt0190590	O Brother, Where Art Thou?	PT1H47M	English	HomerEthan CoenJoel Coen	PG-13	7.8	Adventure/Comedy/Crime/Music	Joel CoenEthan Coen	NA	UK	$26,000,000
            
tt0187393	The Patriot	PT2H45M	English	Robert Rodat	R	7.2	Action/Drama/History/War	Roland Emmerich	NA	USA	$110,000,000
            
tt0211181	102 Dalmatians	PT1H40M	English	Dodie SmithKristen BuckleyBrian ReganKristen BuckleyBrian ReganBob TzudikerNoni White	G	4.9	Adventure/Comedy/Family	Kevin Lima	NA	USA	$85,000,000
            
tt0248912	Into the Arms of Strangers: Stories of the Kindertransport	PT2H2M	English	Mark Jonathan Harris	PG	7.8	Documentary/History/War	Mark Jonathan Harris	$374,555	UK	NA
tt0188028	Legacy	PT1H30M	English	Tod Lending	Not Rated	7.0	D/o/c/u/m/e/n/t/a/r/y	Tod Lending	NA	USA	NA
tt0236447	Long Night's Journey Into Day	PT1H34M	English		Not Rated	7.6	D/o/c/u/m/e/n/t/a/r/y	Deborah HoffmannFrances Reid	$9,932	USA	NA
tt0240885	Scottsboro: An American Tragedy	PT1H24M	English	Barak GoodmanKay Boyle	NA	7.6	Documentary/History	Barak GoodmanDaniel Anker	NA	USA	NA
tt0240912	Sound and Fury	PT1H20M	English		Not Rated	8.0	D/o/c/u/m/e/n/t/a/r/y	Josh Aronson	$113,512	UK	NA
tt0280353	Big Mama	PT35M	NA	NA	NA	6.3	Short/Documentary	Tracy Seretean	NA	USA	NA
tt0280580	Curtain Call	PT38M	English		NA	7.9	Short/Documentary	Charles Braverman	NA	USA	NA
tt0263278	Dolphins	PT39M	English	Tim CahillStephen Judson	Not Rated	7.3	Documentary/Short	Greg MacGillivray	NA	USA	$7,200,000
            
tt0281010	On Tiptoe: Gentle Steps to Freedom	PT58M	English	NA	NA	6.8	Documentary/Music	Eric Simonson	NA	USA	NA
tt0271628	The Man on Lincoln's Nose	PT40M	English	Gill DennisStephen MarkDaniel Raim	NA	8.7	Documentary/Short	Daniel Raim	NA	USA	NA
tt0164052	Hollow Man	PT1H52M	English	Gary Scott ThompsonAndrew W. MarloweAndrew W. Marlowe	R	5.7	Action/Horror/Sci-Fi/Thriller	Paul Verhoeven	$73,209,340	USA	$95,000,000
            
tt0177971	The Perfect Storm	PT2H10M	English	Sebastian JungerWilliam D. Wittliff	PG-13	6.4	Action/Adventure/Drama/Thriller	Wolfgang Petersen	NA	USA	$140,000,000
            
tt0181865	Traffic	PT2H27M	English	Simon MooreStephen Gaghan	R	7.6	Crime/Drama/Thriller	Steven Soderbergh	NA	USA	$48,000,000
            
tt0181875	Almost Famous	PT2H2M	English	Cameron Crowe	R	7.9	Adventure/Comedy/Drama/Music	Cameron Crowe	NA	USA	$60,000,000
            
tt0185014	Wonder Boys	PT1H47M	English	Michael ChabonSteve Kloves	R	7.4	Comedy/Drama	Curtis Hanson	$19,389,454	USA	$55,000,000
            
tt0245712	Amores perros	PT2H34M	Spanish	Guillermo Arriaga	R	8.1	Drama/Thriller	Alejandro G. Iñárritu	$5,383,834	Mexico	$2,000,000
            
tt0234288	Musíme si pomáhat	PT1H57M	German	Jan HrebejkPetr JarchovskýPetr Jarchovský	PG-13	7.7	Comedy/Drama/War	Jan Hrebejk	$1,320,112	Czech Republic	NA
tt0209037	Iedereen beroemd!	PT1H37M	Dutch	Dominique Deruddere	R	7.0	Comedy/Drama/Music	Dominique Deruddere	$74,628	Belgium	NA
tt0216787	Le goût des autres	PT1H52M	French	Jean-Pierre BacriAgnès Jaoui	R	7.2	Comedy/Drama/Romance	Agnès Jaoui	$635,282	France	NA
tt0189998	Shadow of the Vampire	PT1H32M	English	Steven Katz	R	6.9	Drama/Horror	E. Elias Merhige	NA	UK	$8,000,000
            
tt0209958	The Cell	PT1H47M	English	Mark Protosevich	R	6.3	Horror/Sci-Fi/Thriller	Tarsem Singh	NA	USA	$33,000,000
            
tt0241303	Chocolat	PT2H1M	English	Joanne HarrisRobert Nelson Jacobs	PG-13	7.3	Drama/Romance	Lasse Hallström	NA	UK	$25,000,000
            
tt0168629	Dancer in the Dark	PT2H20M	English	Lars von Trier	R	8.0	Crime/Drama/Musical	Lars von Trier	$4,184,036	Denmark	$12,800,000
            
tt0212338	Meet the Parents	PT1H48M	English	Greg GliennaMary Ruth ClarkeGreg GliennaMary Ruth ClarkeJim HerzfeldJohn Hamburg	PG-13	7.0	Comedy/Romance	Jay Roach	$166,244,045	USA	$55,000,000
            
tt0120917	The Emperor's New Groove	PT1H18M	English	Chris WilliamsMark DindalDavid ReynoldsStephen J. AndersonDon HallJohn NortonRoger AllersMatthew JacobsDoug FrankelMark KennedyMark Walton	G	7.3	Animation/Adventure/Comedy/Family/Fantasy	Mark Dindal	NA	USA	$100,000,000
            
tt0195685	Erin Brockovich	PT2H11M	English	Susannah Grant	R	7.3	Biography/Drama	Steven Soderbergh	NA	USA	$52,000,000
            
tt0279079	Father and Daughter	PT8M	None	Michael Dudok de Wit	NA	7.9	Animation/Short/Drama	Michael Dudok de Wit	NA	UK	NA
tt0234588	Rejected	PT9M	English	Don Hertzfeldt	Unrated	8.1	Animation/Short/Comedy/Fantasy	Don Hertzfeldt	NA	USA	NA
tt0239797	The Periwig-Maker	PT15M	English	Annette SchäfflerSteffen SchäfflerDaniel Defoe	NA	7.0	Animation/Short/Drama	Steffen Schäffler	NA	Germany	NA
tt0216131	Quiero ser (I want to be...)	PT35M	Spanish	Florian Gallenberger	NA	6.8	Short/Drama	Florian Gallenberger	NA	Mexico	NA
tt0278378	By Courier	PT13M	English	O. HenryPeter Riegert	NA	7.6	S/h/o/r/t	Peter Riegert	NA	USA	NA
tt0269658	One Day Crossing	PT25M	Hungarian	Christina LazaridiChristina LazaridiChristina LazaridiJoan Stein Schimke	NA	7.8	Short/Drama/History/War	Joan Stein Schimke	NA	Hungary	NA
tt0262758	Seraglio	PT14M	English	Colin CampbellGail Lerner	NA	7.0	Short/Comedy/Romance	Colin CampbellGail Lerner	NA	USA	NA
tt0207112	Uma História de Futebol	PT20M	NA	José Roberto ToreroMauricio ArrudaPaulo MachlineAziz Adib Naufal	NA	6.3	Short/Sport	Paulo Machline	NA	Brazil	NA
tt0162222	Cast Away	PT2H23M	English	William Broyles Jr.	PG-13	7.8	Adventure/Drama/Romance	Robert Zemeckis	$233,632,142	USA	$90,000,000
            
tt0141926	U-571	PT1H56M	English	Jonathan MostowJonathan MostowSam MontgomeryDavid Ayer	PG-13	6.6	Action/War	Jonathan Mostow	$77,086,030	France	$62,000,000
            
tt0186566	Space Cowboys	PT2H10M	English	Ken KaufmanHoward Klausner	PG-13	6.4	Action/Adventure/Thriller	Clint Eastwood	NA	USA	$65,000,000
            
tt0249462	Billy Elliot	PT1H50M	English	Lee Hall	R	7.7	Drama/Music/Romance	Stephen Daldry	NA	UK	$5,000,000
            
tt0203230	You Can Count on Me	PT1H51M	English	Kenneth Lonergan	R	7.6	D/r/a/m/a	Kenneth Lonergan	$9,180,275	USA	$1,200,000
            
tt0268978	A Beautiful Mind	PT2H15M	English	Akiva GoldsmanSylvia Nasar	PG-13	8.2	Biography/Drama	Ron Howard	NA	USA	$58,000,000
            
tt0280707	Gosford Park	PT2H11M	English	Julian FellowesRobert AltmanBob Balaban	R	7.3	Comedy/Drama/Mystery	Robert Altman	$41,308,615	UK	$19,800,000
            
tt0247425	In the Bedroom	PT2H10M	English	Andre DubusRobert FestingerTodd Field	R	7.4	Crime/Drama	Todd Field	$35,930,604
        </div>
        <div class="txt-block">
<h4 class="inline">Cumulative Worldwide Gross:</h4> $43,368,779	USA	$1,700,000
            
tt0203009	Moulin Rouge!	PT2H7M	English	Baz LuhrmannCraig Pearce	PG-13	7.6	Drama/Musical/Romance	Baz Luhrmann	NA	Australia	$50,000,000
            
tt0120737	The Lord of the Rings: The Fellowship of the Ring	PT2H58M	English	J.R.R. TolkienFran WalshPhilippa BoyensPeter Jackson	PG-13	8.8	Adventure/Drama/Fantasy	Peter Jackson	$315,544,750	New Zealand	$93,000,000
            
tt0211915	Le fabuleux destin d'Amélie Poulain	PT2H2M	French	Guillaume LaurantJean-Pierre JeunetGuillaume Laurant	R	8.3	Comedy/Romance	Jean-Pierre Jeunet	NA	France	FRF&nbsp;77,000,000
            
tt0209144	Memento	PT1H53M	English	Christopher NolanJonathan Nolan	R	8.5	Mystery/Thriller	Christopher Nolan	NA	USA	$9,000,000
            
tt0285742	Monster's Ball	PT1H51M	English	Milo AddicaWill Rokos	R	7.1	Drama/Romance	Marc Forster	$31,252,964	USA	$4,000,000
            
tt0265666	The Royal Tenenbaums	PT1H50M	English	Wes AndersonOwen Wilson	R	7.6	Comedy/Drama	Wes Anderson	NA	USA	$21,000,000
            
tt0162346	Ghost World	PT1H51M	English	Daniel ClowesDaniel ClowesTerry Zwigoff	R	7.4	Comedy/Drama	Terry Zwigoff	NA	USA	$7,000,000
            
tt0126029	Shrek	PT1H30M	English	William SteigTed ElliottTerry RossioJoe StillmanRoger S.H. SchulmanCody CameronChris MillerConrad Vernon	PG	7.9	Animation/Adventure/Comedy/Family/Fantasy	Andrew AdamsonVicky Jenson	NA	USA	$60,000,000
            
tt0283509	No Man's Land	PT1H38M	Bosnian	Danis Tanovic	R	8.0	Drama/War	Danis Tanovic	$1,059,830	France	&euro;2,100,000
            
tt0279064	Elling	PT1H29M	Norwegian	Ingvar AmbjørnsenAxel HellsteniusLarry Stuckey	R	7.6	Comedy/Drama	Petter Næss	$313,436	Norway	NOK&nbsp;15,500,000
            
tt0169102	Lagaan: Once Upon a Time in India	PT3H44M	Hindi	Ashutosh GowarikerAshutosh GowarikerKumar DaveSanjay DaymaK.P. Saxena	PG	8.1	Adventure/Drama/Musical/Romance/Sport	Ashutosh Gowariker	$70,147	India	$6,000,000
            
tt0292542	El hijo de la novia	PT2H3M	Spanish	Juan José CampanellaFernando Castets	R	7.8	Comedy/Drama	Juan José Campanella	$624,153	Argentina	NA
tt0265086	Black Hawk Down	PT2H24M	English	Mark BowdenKen Nolan	R	7.7	Drama/History/War	Ridley Scott	NA	USA	$92,000,000
            
tt0243133	The Man Who Wasn't There	PT1H56M	English	Joel CoenEthan Coen	R	7.6	Crime/Drama	Joel CoenEthan Coen	$7,494,849	USA	$20,000,000
            
tt0241527	Harry Potter and the Sorcerer's Stone	PT2H32M	English	J.K. RowlingSteve Kloves	PG	7.6	Adventure/Family/Fantasy	Chris Columbus	$317,575,550
        </div>
        <div class="txt-block">
<h4 class="inline">Cumulative Worldwide Gross:</h4> $974,755,371	UK	$125,000,000
            
tt0242252	The Affair of the Necklace	PT1H58M	English	John Sweet	R	6.1	Drama/History/Romance	Charles Shyer	$430,313	USA	$30,000,000
            
tt0213149	Pearl Harbor	PT3H3M	English	Randall Wallace	PG-13	6.1	Action/Drama/History/Romance/War	Michael Bay	NA	USA	$140,000,000
            
tt0198781	Monsters, Inc.	PT1H32M	English	Pete DocterJill CultonJeff PidgeonRalph EgglestonAndrew StantonDaniel GersonBob PetersonDavid SilvermanJoe RanftRobert L. BairdRhett ReeseJonathan Roberts	G	8.1	Animation/Adventure/Comedy/Family/Fantasy	Pete DocterDavid SilvermanLee Unkrich	NA	USA	$115,000,000
            
tt0212720	Artificial Intelligence: AI	PT2H26M	English	Brian AldissIan WatsonSteven Spielberg	PG-13	7.1	Adventure/Drama/Sci-Fi	Steven Spielberg	$78,616,689	USA	$100,000,000
            
tt0035423	Kate & Leopold	PT1H58M	English	Steven RogersJames MangoldSteven Rogers	PG-13	6.4	Comedy/Fantasy/Romance	James Mangold	NA	USA	$48,000,000
            
tt0259711	Vanilla Sky	PT2H16M	English	Alejandro AmenábarMateo GilCameron Crowe	R	6.9	Fantasy/Mystery/Romance/Sci-Fi/Thriller	Cameron Crowe	$100,614,858	USA	$68,000,000
            
tt0248808	For the Birds	PT3M	None	Ralph Eggleston	G	8.1	Animation/Short/Comedy/Family	Ralph Eggleston	NA	USA	NA
tt0303336	Fifty Percent Grey	PT3M	English	Ruairi Robinson	NA	6.9	Animation/Short/Comedy/Fantasy	Ruairi Robinson	NA	Ireland	NA
tt0308317	Give Up Yer Aul Sins	PT5M	English		NA	6.2	Animation/Short/Comedy	Cathal Gaffney	NA	Ireland	NA
tt0296874	Strange Invaders	PT8M	English	Cordell Barker	NA	6.5	Animation/Short/Comedy/Fantasy/Sci-Fi	Cordell Barker	NA	Canada	NA
tt0309121	Stubble Trouble	PT4M	English	Joseph E. Merideth	NA	6.1	Short/Animation/Comedy	Joseph E. Merideth	NA	USA	NA
tt0222675	The Accountant	PT35M	English	Ray McKinnon	TV-14	7.8	Comedy/Short	Ray McKinnon	NA	USA	NA
tt0304394	Meska sprawa	PT26M	Polish	Slawomir Fabicki	NA	8.0	Drama/Short	Slawomir Fabicki	NA	Poland	NA
tt0182014	Copy Shop	PT12M	None	Virgil Widrich	NA	7.6	Drama/Short/Comedy	Virgil Widrich	NA	Austria	NA
tt0304107	Gregors größte Erfindung	PT11M	German	Johannes Kiefer	NA	7.4	Short/Comedy/Adventure/Romance	Johannes Kiefer	NA	Germany	NA
tt0269899	Speed for Thespians	PT28M	English	Kalman AppleAnton Chekhov	TV-PG	7.7	Drama/Short/Comedy	Kalman Apple	NA	USA	NA
tt0299178	Thoth	PT40M	English		NA	7.0	Documentary/Music	Sarah Kernochan	NA	USA	NA
tt0289073	Artists and Orphans: A True Drama	PT40M	NA	NA	NA	4.3	Short/Documentary	Lianne Klapper-McNally	NA	USA	NA
tt0308899	Sing!	PT36M	English	Freida Lee Mock	NA	6.7	Short/Documentary	Freida Lee Mock	NA	USA	NA
tt0307197	Un coupable idéal	PT1H51M	English		Not Rated	8.0	Documentary/Crime	Jean-Xavier de Lestrade	NA	France	NA
tt0264476	Children Underground	PT1H44M	Romanian		Not Rated	8.3	D/o/c/u/m/e/n/t/a/r/y	Edet Belzberg	NA	USA	NA
tt0274622	LaLee's Kin: The Legacy of Cotton	PT1H29M	English		NA	8.1	D/o/c/u/m/e/n/t/a/r/y	Deborah DicksonSusan FroemkeAlbert Maysles	NA	USA	NA
tt0282864	Promises	PT1H46M	English	B.Z. GoldbergStephen MostJustine Shapiro	NA	8.5	D/o/c/u/m/e/n/t/a/r/y	B.Z. GoldbergJustine ShapiroCarlos Bolado	$243,769	USA	NA
tt0309061	War Photographer	PT1H36M	English		NA	8.0	Documentary/War	Christian Frei	NA	Switzerland	NA
tt0268397	Jimmy Neutron: Boy Genius	PT1H22M	English	John A. DavisSteve OedekerkJohn A. DavisDavid N. WeissJ. David StemSteve OedekerkJohn A. DavisDanelle Hand	G	6.0	Animation/Action/Adventure/Comedy/Family/Sci-Fi	John A. Davis	NA	USA	$30,000,000
            
tt0299658	Chicago	PT1H53M	English	Bill CondonBob FosseFred EbbMaurine Dallas Watkins	PG-13	7.2	Comedy/Crime/Musical	Rob Marshall	$170,687,518	USA	$45,000,000
            
tt0217505	Gangs of New York	PT2H47M	English	Jay CocksJay CocksSteven ZaillianKenneth Lonergan	R	7.5	Crime/Drama	Martin Scorsese	$77,812,000
        </div>
        <div class="txt-block">
<h4 class="inline">Cumulative Worldwide Gross:</h4> $193,772,504	USA	$100,000,000
            
tt0274558	The Hours	PT1H50M	English	Michael CunninghamDavid Hare	PG-13	7.6	Drama/Romance	Stephen Daldry	$41,675,994	USA	$25,000,000
            
tt0167261	The Lord of the Rings: The Two Towers	PT2H59M	English	J.R.R. TolkienFran WalshPhilippa BoyensStephen SinclairPeter Jackson	PG-13	8.7	Adventure/Drama/Fantasy	Peter Jackson	$342,551,365	New Zealand	$94,000,000
            
tt0253474	The Pianist	PT2H30M	English	Ronald HarwoodWladyslaw Szpilman	R	8.5	Biography/Drama/Music/War	Roman Polanski	$32,572,577	France	$35,000,000
            
tt0287467	Hable con ella	PT1H52M	Spanish	Pedro Almodóvar	R	8.0	Drama/Mystery/Romance	Pedro Almodóvar	$9,284,265	Spain	NA
tt0297884	Far from Heaven	PT1H47M	English	Todd Haynes	PG-13	7.4	D/r/a/m/a	Todd Haynes	$15,854,988	USA	$13,500,000
            
tt0259446	My Big Fat Greek Wedding	PT1H35M	English	Nia Vardalos	PG	6.6	Comedy/Drama/Romance	Joel Zwick	$241,438,208	Canada	$5,000,000
            
tt0245574	Y tu mamá también	PT1H46M	Spanish	Carlos CuarónAlfonso Cuarón	R	7.7	Adventure/Comedy/Drama	Alfonso Cuarón	$13,622,333	Mexico	$2,000,000
            
tt0276751	About a Boy	PT1H41M	English	Nick HornbyPeter HedgesChris WeitzPaul Weitz	PG-13	7.1	Comedy/Drama/Romance	Chris WeitzPaul Weitz	NA	UK	$30,000,000
            
tt0268126	Adaptation.	PT1H55M	English	Susan OrleanCharlie Kaufman	R	7.7	Comedy/Drama	Spike Jonze	$22,245,861	USA	$19,000,000
            
tt0161860	Nirgendwo in Afrika	PT2H21M	English	Caroline LinkStefanie Zweig	R	7.6	Biography/Drama	Caroline Link	$6,173,485	Germany	&euro;7,000,000
            
tt0299977	Ying xiong	PT1H47M	Mandarin	Feng LiYimou ZhangBin Wang	PG-13	7.9	Action/Adventure/History	Yimou Zhang	NA	China	$31,000,000
            
tt0313196	El crimen del Padre Amaro	PT1H58M	Spanish	Vicente LeñeroEça de Queirós	R	6.8	Drama/Romance	Carlos Carrera	$5,709,616	Mexico	$1,800,000
            
tt0311519	Mies vailla menneisyyttä	PT1H37M	Finnish	Aki Kaurismäki	PG-13	7.7	Comedy/Drama/Romance	Aki Kaurismäki	$921,547	Finland	FIM&nbsp;8,000,000
            
tt0245157	Zus & zo	PT1H46M	Dutch	Paula van der Oest	Unrated	6.4	Comedy/Fantasy/Romance	Paula van der Oest	$28,397	Netherlands	NA
tt0257044	Road to Perdition	PT1H57M	English	Max Allan CollinsRichard Piers RaynerDavid Self	R	7.7	Crime/Drama/Thriller	Sam Mendes	NA	USA	$80,000,000
            
tt0120679	Frida	PT2H3M	English	Hayden HerreraClancy SigalDiane LakeGregory NavaAnna Thomas	R	7.4	Biography/Drama/Romance	Julie Taymor	NA	USA	$12,000,000
            
tt0145487	Spider-Man	PT2H1M	English	Stan LeeSteve DitkoDavid Koepp	PG-13	7.3	Action/Adventure/Sci-Fi	Sam Raimi	$403,706,375	USA	$139,000,000
            
tt0181689	Minority Report	PT2H25M	English	Philip K. DickScott FrankJon Cohen	PG-13	7.7	Action/Crime/Mystery/Sci-Fi/Thriller	Steven Spielberg	NA	USA	$102,000,000
            
tt0268695	The Time Machine	PT1H36M	English	H.G. WellsDavid DuncanJohn Logan	PG-13	5.9	Action/Adventure/Sci-Fi	Simon Wells	$56,684,819	USA	$80,000,000
            
tt0298203	8 Mile	PT1H50M	English	Scott Silver	R	7.1	Drama/Music	Curtis Hanson	$116,724,075	USA	$41,000,000
            
tt0282120	The Wild Thornberrys Movie	PT1H25M	English	Arlene KlaskyGabor CsupoSteve PepoonDavid SilvermanStephen SustarsicKate Boutilier	PG	5.4	Animation/Adventure/Comedy/Family/Fantasy	Cathy MalkasianJeff McGrath	NA	USA	$25,000,000
            
tt0264464	Catch Me If You Can	PT2H21M	English	Jeff NathansonFrank Abagnale Jr.Stan Redding	PG-13	8.1	Biography/Crime/Drama	Steven Spielberg	NA	USA	$52,000,000
            
tt0331218	The Chubbchubbs!	PT6M	English	Jeff Wolverton	G	7.4	Animation/Short/Comedy/Family/Fantasy/Sci-Fi	Eric Armstrong	NA	USA	NA
tt0323250	Mike's New Car	NA	English	Pete DocterJeff PidgeonRoger GouldRob Gibbs	Not Rated	7.1	Animation/Short/Comedy/Family/Fantasy	Pete DocterRoger Gould	NA	USA	NA
tt0351382	Atama-yama	PT10M	Japanese	Shôji Yonemura	Not Rated	7.0	Animation/Comedy/Fantasy/Short	Koji Yamamura	NA	Japan	NA
tt0330801	Das Rad	PT8M	German	Chris StennerArvid UibelHeidi Wittlinger	NA	7.7	Animation/Short/Comedy/Fantasy	Chris StennerArvid UibelHeidi Wittlinger	NA	Germany	NA
tt0351167	Katedra	PT7M	None	Tomasz BaginskiJacek DukajJacek Dukaj	NA	7.4	Animation/Short/Sci-Fi	Tomasz Baginski	NA	Poland	NA
tt0340071	Der er en yndig mand	PT30M	Danish	Flemming KlemMartin Strange-Hansen	NA	7.0	Comedy/Short	Martin Strange-Hansen	NA	Denmark	NA
tt0303350	Inja	PT17M	Afrikaans	Steve Pasvolsky	NA	7.2	Drama/Short	Steve Pasvolsky	NA	Australia	NA
tt0281850	Fait d'hiver	PT7M	Dutch	Johan Verschueren	NA	7.4	Short/Comedy/Drama/Romance	Dirk Beliën	NA	Belgium	$80,000
            
tt0325638	J'attendrai le suivant...	PT4M	French	Philippe OrreindyThomas GaudinThomas Gaudin	NA	7.4	Comedy/Short/Romance	Philippe Orreindy	NA	France	NA
tt0329245	Johnny Flynton	PT37M	English	Lexi AlexanderFabian Marquez	NA	6.8	Drama/Short	Lexi Alexander	NA	USA	NA
tt0344503	Twin Towers	PT34M	NA		NA	7.5	S/h/o/r/t	Bill GuttentagRobert David Port	NA	USA	NA
tt0353737	Mighty Times: The Legacy of Rosa Parks	PT40M	English	Robert Houston	NA	8.2	Short/Drama	Robert Houston	NA	USA	NA
tt0325193	The Collector of Bedford Street	PT36M	English		NA	8.5	Documentary/Short	Alice Elliott	NA	USA	NA
tt0344563	Why Can't We Be a Family Again?	PT27M	NA	Roger Weisberg	NA	7.3	Short/Documentary	Murray NosselRoger Weisberg	NA	USA	NA
tt0310793	Bowling for Columbine	PT2H	English	Michael Moore	R	8.0	Documentary/Crime/Drama	Michael Moore	$21,244,913	USA	$4,000,000
            
tt0303281	Daughter from Danang	PT1H23M	English	NA	PG	7.5	Documentary/War	Gail DolginVicente Franco	NA	USA	NA
tt0316013	Prisoner of Paradise	PT1H36M	English	Malcolm Clarke	PG	7.6	Documentary/Biography	Malcolm ClarkeStuart Sender	NA	USA	NA
tt0334405	Spellbound	PT1H37M	English		G	7.6	Documentary/Comedy/Thriller	Jeffrey Blitz	$5,728,431	USA	NA
tt0301727	Le peuple migrateur	PT1H29M	French	Jean DorstStéphane DurandGuy JarryValentine MarvelJacques PerrinFrancis Roux	G	8.0	D/o/c/u/m/e/n/t/a/r/y	Jacques PerrinJacques CluzaudMichel Debats	$10,762,178	France	FRF&nbsp;160,000,000
            
tt0245429	Sen to Chihiro no kamikakushi	PT2H5M	Japanese	Hayao Miyazaki	PG	8.6	Animation/Adventure/Family/Fantasy/Mystery	Hayao MiyazakiKirk Wise	NA	Japan	$19,000,000
            
tt0268380	Ice Age	PT1H21M	English	Michael J. WilsonMichael BergMichael J. WilsonPeter AckermanJames BresnahanDoug ComptonJeff SiergeyMike ThurmeierGalen T. ChuXeth Feinberg	PG	7.5	Animation/Adventure/Comedy/Family/Fantasy	Chris WedgeCarlos Saldanha	NA	USA	$59,000,000
            
tt0275847	Lilo & Stitch	PT1H25M	English	Chris SandersChris SandersDean DeBlois	PG	7.2	Animation/Adventure/Comedy/Drama/Family/Fantasy/Sci-Fi	Dean DeBloisChris Sanders	$145,794,338	USA	$80,000,000
            
tt0166813	Spirit: Stallion of the Cimarron	PT1H23M	English	John FuscoMichael Lucker	G	7.1	Animation/Adventure/Drama/Family/Western	Kelly AsburyLorna Cook	NA	USA	$80,000,000
            
tt0133240	Treasure Planet	PT1H35M	English	Robert Louis StevensonRon ClementsJohn MuskerRob EdwardsRon ClementsJohn MuskerTed ElliottTerry Rossio	PG	7.1	Animation/Adventure/Family/Sci-Fi	Ron ClementsJohn Musker	NA	USA	$140,000,000
            
tt0121765	Star Wars: Episode II - Attack of the Clones	PT2H22M	English	George LucasJonathan HalesGeorge Lucas	PG	6.6	Action/Adventure/Fantasy/Sci-Fi	George Lucas	$310,675,583	USA	$115,000,000
            
tt0167260	The Lord of the Rings: The Return of the King	PT3H21M	English	J.R.R. TolkienFran WalshPhilippa BoyensPeter Jackson	PG-13	8.9	Adventure/Drama/Fantasy	Peter Jackson	$377,845,905	New Zealand	$94,000,000
