name,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額,end_date,year,start_date,end_year,screen_year
全國電影票房2019年11251201統計資訊,中華民國,陪你很久很久,2019-10-25,威視股份有限公司,嘉揚電影有限公司##海寧鐵幕真文化傳媒有限公司##滿滿額娛樂股份有限公司##中環國際娛樂事業股份有限公司##貴金影業傳媒股份有限公司##思美傳媒股份有限公司##海寧夢生影視文化傳媒有限公司##北京喔沃娛樂文化傳媒有限公司##薩摩亞商羚邦亞洲有限公司台灣分公司Medialink (Asia) Limited Taiwan Branch,10,305,71236,56528,12914671,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,金翅雀,2019-10-25,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,75,14250,15539,3442156,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,失憶的總理大臣,2019-10-25,傳影互動股份有限公司,PONY CANYON INC,2,37,7795,7531,1673397,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,法國,狙擊獵殺: 救援行動,2019-10-25,亮點國際影業有限公司,Playtime,1,18,2340,3760,823742,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,雙子殺手,2019-10-23,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,77,4402,1023920,544532,132007736,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,電影版 吹響吧！上低音號～誓言的終章～,2019-10-23,車庫娛樂股份有限公司,PONY CANYON INC.,1,34,8508,6090,1514485,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,新聞記者,2019-10-20,天馬行空數位有限公司,KADOKAWA CORPORATION,8,225,46910,1740,379198,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,盲人律師,2019-10-18,春暉映像有限公司,牧風電影事業有限合夥,9,973,211990,24675,5411871,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,聖人大盜,2019-10-18,台北双喜電影發行股份有限公司,中環國際娛樂事業股份有限公司##聖人大盜電影有限合夥##影市堂股份有限公司,1,24,5810,35265,8109784,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,黑魔女2,2019-10-17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",54,2514,584488,580903,137014036,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,南韓,電影版 壞傢伙們,2019-10-09,車庫娛樂股份有限公司,"CJ ENM CO., LTD.",1,42,6720,28053,6398773,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,江湖無難事,2019-10-09,鹿路電影有限公司,上海愛美影視文化傳媒有限公司##滿滿額娛樂股份有限公司##華映娛樂股份有限公司##內容物數位電影製作有限公司##高雄人##鹿路電影有限公司##發條映画有限公司##百聿數碼創意股份有限公司,1,25,5460,40805,9065578,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,海獸之子,2019-10-09,香港商甲上娛樂有限公司台灣分公司,株式會社 Beyond C.,1,11,2530,36811,8659346,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,澳洲,108悍將,2019-10-04,台北双喜電影發行股份有限公司,Media Film International,1,30,7005,23010,5293105,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,小小戀歌,2019-10-04,光年映畫有限公司,"TOEI COMPANY,LTD.",1,2,1300,2695,607538,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,小丑,2019-10-03,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,36,1926,467908,1377665,330156916,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,瞞天機密,2019-09-27,采昌國際多媒體股份有限公司,FILM & TV HOUSE LIMITED,3,137,18610,17262,3952611,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,英國,無間行動,2019-09-27,星泰國際娛樂股份有限公司,Batrax Entertainment,3,176,18340,33914,7651682,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,校外打怪教學,2019-09-27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,PROTAGONIST PICTURES LIMITED,1,62,9480,20227,4506210,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,英國,雪地之光,2019-09-27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,TASKOVSKI FILMS,1,31,6820,1955,424137,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,返校,2019-09-20,影一製作所股份有限公司,影一製作所股份有限公司##遊戲橘子數位科技股份有限公司##英屬維京群島商敦宜股份有限公司台灣分公司##樂到家國際娛樂股份有限公司##一條龍虎豹國際娛樂有限公司##財團法人臺中市影視發展基金會##高雄市電影館##美商華納兄弟（遠東）股份有限公司台灣分公司,19,1327,312251,1108990,259381627,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,星際救援,2019-09-20,台北双喜電影發行股份有限公司,BONA FILM INVESTMENT COMPANY,8,1566,118235,143936,33934133,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,貓咪知道但是貓咪不說,2019-09-13,可樂藝術文創股份有限公司,"THE KLOCKWORX CO., LTD",1,32,4960,1159,251870,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,天氣之子,2019-09-12,車庫娛樂股份有限公司,"TOHO CO., LTD.",2,158,34560,685482,164799361,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,香港,花椒之味,2019-09-12,華映娛樂股份有限公司,寰亞電影製作有限公司##北京拉近影業有限公司##大地時代文化傳播(北京)有限公司##英皇影業有限公司##高寶集團影視有限公司##高益創新投資公共有限公司##寰亞電影發行（北京）有限公司##中影寰亞音像製品有限公司##悅視（北京）文化傳媒有限公司##大地時代文化傳播（天津）有限公司##上海懿合文化傳媒股份有限公司##金門製作有限公司,5,316,25035,26496,5817750,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,舞孃騙很大,2019-09-12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",3,211,20740,30906,6940719,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,澳洲,夜鶯的哭聲,2019-09-12,傳影互動股份有限公司,FREEWAY ENTERTAINMENT KFT,1,174,18550,4415,903190,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,好小男孩,2019-09-12,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,59,6380,34764,8138150,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,今天也要用便當出擊,2019-09-12,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,1,32,5120,2915,661663,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,加拿大,衝擊真相,2019-09-12,威視股份有限公司,BANKSIDE FILMS LTD,1,30,4800,8150,1850008,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,我家有個開心農場,2019-09-12,佳映娛樂國際股份有限公司,"Bos Entertainment Inc. dba The Exchange as sales agent for Farm Lore Films,LLC",1,28,4480,7949,1715823,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,大叔之愛電影版,2019-09-06,采昌國際多媒體股份有限公司,TV Asahi Corporation,1,19,2850,28902,6772017,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,牠 第二章,2019-09-05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,10,1608,134835,477436,116429256,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,雙面特務,2019-08-30,威視股份有限公司,FREEWAY ENTERTAINMENT KFT.,1,88,13460,11967,2646798,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,你願意嫁給我老公嗎？,2019-08-30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Cornerstone Films LTD,1,149,11500,8379,1705743,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,南韓,極限逃生,2019-08-30,車庫娛樂股份有限公司,"CJ ENM CO., LTD.",2,168,8990,143173,32061238,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,香港,使徒行者2 諜影行動,2019-08-30,華映娛樂股份有限公司,影聚天際影視傳媒（天津）有限公司##北京嘉映文化傳媒有限公司##喀什嘉映文化傳媒有限公司	##北京國影縱橫電影發行有限公司	##新疆烈火文化傳媒有限公司	##優酷電影有限公司	##華夏電影發行有限責任公司	##阿里巴巴影業(北京)有限公司	##天津貓眼微影文化傳媒有限公司	##耳東文化(北京)有限公司	##大名娛樂有限公司	##電視廣播有限公司	##天下一電影製作有限公司	##北京嘉映春天影業有限公司	##邵氏兄弟國際影業有限公司	##墨客行影業（北京）有限公司##天馬電影出品(香港)有限公司,1,30,4800,23274,4977487,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,法國,巴黎之王：闇黑正義,2019-08-30,鴻聯國際開發股份有限公司,Gaumont S.A.,1,7,980,5008,1064952,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,第九分局,2019-08-29,華文創股份有限公司,華文創股份有限公司##全能製作股份有限公司##樂到家國際娛樂股份有限公司##滿滿額娛樂股份有限公司,6,1252,86320,248982,56771312,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,下半場,2019-08-23,下半場電影股份有限公司,下半場電影股份有限公司##華研國際音樂(股)公司##國賓影城(股)公司##高雄市電影館##美商華納兄弟(遠東)股份有限公司##逆光電影(股)公司##有享娛樂(股)公司##福斯傳媒有限公司##華策影業(天津)有限公司,3,170,18050,100875,22866281,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,全面攻佔3: 天使救援,2019-08-21,海樂影業股份有限公司,"NU IMAGE,INC.",9,2167,173545,632540,147035312,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,普羅米亞,2019-08-16,中影股份有限公司,東寶株式會社,6,482,111460,64840,16092407,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,南韓,驅魔使者,2019-08-16,車庫娛樂股份有限公司,"LOTTE CULTUREWORKS CO., LTD.",2,575,30545,126304,28392657,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,憤怒鳥玩電影2：冰的啦！,2019-08-14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,77,6030,88459,19604081,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,朵拉與失落的黃金城,2019-08-09,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,202,15670,63860,14036967,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,俄羅斯,絕世名伶,2019-08-09,天馬行空數位有限公司,(德國)KINOSTAR FILMVERLEIH GMBH,1,0,0,5657,1147771,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,南韓,BRING THE SOUL: THE MOVIE,2019-08-07,威秀影城股份有限公司,Trafalgar Releasing Limited,1,69,17150,30945,12023940,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,玩命關頭:特別行動,2019-07-31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,482,29950,1905467,454450009,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,獅子王,2019-07-17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,1084,82595,1317923,314783787,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,爸媽死了，我卻不想哭,2019-07-12,佳映娛樂國際股份有限公司,NIKKATSU CORPORATION,1,3,530,1337,304334,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,蜘蛛人：離家日,2019-07-02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,66,3525,1596769,379826849,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,南韓,寄生上流,2019-06-28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,3,195,14370,626697,146107738,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,玩具總動員 4,2019-06-20,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,511,35890,1347040,312670675,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,劇場版 歌之☆王子殿下♪真愛KINGDOM,2019-06-14,曼迪傳播有限公司,KING RECORD COMPANY LIMITED,1,100,21000,9576,2453426,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,老大人,2019-03-22,威視股份有限公司,興揚電影有限公司##中環國際娛樂事業股份有限公司##(大陸)海寧鐵幕真文化傳媒有限公司##(大陸)喀什嘉映文化傳媒有限公司,1,305,79510,61769,13525751,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,加拿大,哈柏太空之旅 3D,2019-02-04,國際電影事業有限公司,IMAX Corporation,1,0,0,552,79260,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,加拿大,深海獵奇 3D,2019-02-03,國際電影事業有限公司,IMAX Corporation,1,3,450,812,102219,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,以色列,兒子的完美告別,2017-07-07,海鵬影業有限公司,(波蘭)NEW EUROPE FILM SALES JAN NASZEWSKI,1,3,300,3530,750530,2019-12-01,2019,2019-11-25,2019,2017
全國電影票房2019年11251201統計資訊,美國,教父II,1974-01-01,捷傑有限公司,United International Pictures,1,129,32640,3326,891344,2019-12-01,2019,2019-11-25,2019,1974
全國電影票房2019年11251201統計資訊,美國,教父I,1972-01-01,捷傑有限公司,United International Pictures,1,175,43500,4544,1196342,2019-12-01,2019,2019-11-25,2019,1972
全國電影票房2019年12021208統計資訊,英國,《悲慘世界》25周年紀念演唱會,2019-12-01,威秀影城股份有限公司,Universal Pictures Visual Programming Limited,1,55,39920,55,39920,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,美國,暴走曼哈頓,2019-11-29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",77,10126,2231439,29026,6458576,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,美國,布魯克林孤兒,2019-11-29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,85,7429,1668290,18271,4115678,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,馬來西亞,夕霧花園,2019-11-29,香港商甲上娛樂有限公司台灣分公司,"CJ ENM CO.,LTD",30,6506,1463588,12388,2814974,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,丹麥,懸案密碼前傳-瓶中信,2019-11-29,峻龍國際有限公司,"MultiVisionnaire , Inc",29,1948,419327,4781,1043179,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,法國,寂寞診療室,2019-11-29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,MK2 FILMS,9,415,86775,879,186470,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,西班牙/德國/荷蘭,布紐爾 超現實人生,2019-11-29,佳映娛樂國際股份有限公司,Sygnatia,8,240,52370,539,117670,2019-12-08,2019,2019-12-02,2019,2019
全國電影票房2019年12021208統計資訊,美國,怪奇超自然,2019-11-29,暗光鳥有限公司,DEVILWORKS LIMITED,4,42,8670,147,33163,2019-12-08,2019,2019-12-02,2019,2019
