選舉類型,地區,姓名,當選註記,,,,,,
2005縣市議員選舉,嘉義市第一選區,邱芳欽,*,,,,,,
2005縣市議員選舉,嘉義市第一選區,郭明賓,*,,,,,,
2005縣市議員選舉,嘉義市第一選區,李允志,*,,,,,,
2005縣市議員選舉,嘉義市第一選區,黃秋澤,*,,,,,,
2005縣市議員選舉,嘉義市第一選區,蔡永泉,*,,,,,,
2005縣市議員選舉,嘉義市第一選區,傅大偉,*,,,,,,
2005縣市議員選舉,嘉義市第一選區,張榮藏,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,吳上明,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,黃正男,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,王美惠,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,陳文齡,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,陳幸枝,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,張秀華,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,廖天隆,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,林承勳,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,蔡貴絲,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,鄭俊亨,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,蔡文旭,*,,,,,,
2005縣市議員選舉,嘉義市第二選區,蔡榮豐,*,,,,,,
2005縣市議員選舉,臺南市第一選區,蔣明東,*,,,,,,
2005縣市議員選舉,臺南市第一選區,李建平,*,,,,,,
2005縣市議員選舉,臺南市第一選區,王定宇,*,,,,,,
2005縣市議員選舉,臺南市第一選區,陳文科,*,,,,,,
2005縣市議員選舉,臺南市第一選區,曾順良,*,,,,,,
2005縣市議員選舉,臺南市第一選區,許木樹,*,,,,,,
2005縣市議員選舉,臺南市第一選區,蔡旺詮,*,,,,,,
2005縣市議員選舉,臺南市第一選區,王家貞,*,,,,,,
2005縣市議員選舉,臺南市第一選區,蕭博仁,*,,,,,,
2005縣市議員選舉,臺南市第一選區,曾培雅,*,,,,,,
2005縣市議員選舉,臺南市第二選區,蔡淑惠,*,,,,,,
2005縣市議員選舉,臺南市第二選區,陳進益,*,,,,,,
2005縣市議員選舉,臺南市第二選區,周明德,*,,,,,,
2005縣市議員選舉,臺南市第二選區,葉俊良,*,,,,,,
2005縣市議員選舉,臺南市第二選區,林美燕,*,,,,,,
2005縣市議員選舉,臺南市第二選區,莊玉珠,*,,,,,,
2005縣市議員選舉,臺南市第二選區,郭和元,*,,,,,,
2005縣市議員選舉,臺南市第三選區,林俊憲,*,,,,,,
2005縣市議員選舉,臺南市第三選區,李天佑,*,,,,,,
2005縣市議員選舉,臺南市第三選區,邱莉莉,*,,,,,,
2005縣市議員選舉,臺南市第三選區,洪玉鳳,*,,,,,,
2005縣市議員選舉,臺南市第三選區,姜滄源,*,,,,,,
2005縣市議員選舉,臺南市第四選區,翁榮一,*,,,,,,
2005縣市議員選舉,臺南市第四選區,陳宗彥,*,,,,,,
2005縣市議員選舉,臺南市第四選區,黃郁文,*,,,,,,
2005縣市議員選舉,臺南市第四選區,許至椿,*,,,,,,
2005縣市議員選舉,臺南市第四選區,陳亭妃,*,,,,,,
2005縣市議員選舉,臺南市第四選區,謝龍介,*,,,,,,
2005縣市議員選舉,臺南市第四選區,李錦泉,*,,,,,,
2005縣市議員選舉,臺南市第五選區,黃麗招,*,,,,,,
2005縣市議員選舉,臺南市第五選區,林炳利,*,,,,,,
2005縣市議員選舉,臺南市第五選區,唐儀靜,*,,,,,,
2005縣市議員選舉,臺南市第五選區,郭信良,*,,,,,,
2005縣市議員選舉,臺南市第五選區,劉益昌,*,,,,,,
2005縣市議員選舉,臺南市第五選區,李長吉,*,,,,,,
2005縣市議員選舉,臺南市第五選區,李慶信,*,,,,,,
2005縣市議員選舉,臺南市第五選區,郭清華,*,,,,,,
2005縣市議員選舉,臺南市第五選區,凃韶芳,*,,,,,,
2005縣市議員選舉,臺南市第六選區,盧崑福,*,,,,,,
2005縣市議員選舉,臺南市第六選區,馬崇喜,*,,,,,,
2005縣市議員選舉,臺南市第六選區,李文正,*,,,,,,
2005縣市議員選舉,金門縣,謝宜璋,*,,,,,,
2005縣市議員選舉,金門縣,李麗貌,*,,,,,,
2005縣市議員選舉,金門縣,莊良時,*,,,,,,
2005縣市議員選舉,金門縣,王再生,*,,,,,,
2005縣市議員選舉,金門縣,李沃士,*,,,,,,
2005縣市議員選舉,金門縣,許建中,*,,,,,,
2005縣市議員選舉,金門縣,楊永立,*,,,,,,
2005縣市議員選舉,金門縣,許華玉,*,,,,,,
2005縣市議員選舉,金門縣,洪成發,*,,,,,,
2005縣市議員選舉,金門縣,洪允典,*,,,,,,
2005縣市議員選舉,金門縣,蔡水游,*,,,,,,
2005縣市議員選舉,金門縣,許玉昭,*,,,,,,
2005縣市議員選舉,金門縣,李誠智,*,,,,,,
2005縣市議員選舉,金門縣,楊應雄,*,,,,,,
2005縣市議員選舉,金門縣,陳玉珍,*,,,,,,
2005縣市議員選舉,金門縣,林長耕,*,,,,,,
2005縣市議員選舉,金門縣,洪麗萍,*,,,,,,
2005縣市議員選舉,金門縣,許燕道,*,,,,,,
2005縣市議員選舉,連江縣第一選區,陳書建,*,,,,,,
2005縣市議員選舉,連江縣第一選區,曹以標,*,,,,,,
2005縣市議員選舉,連江縣第一選區,陳振清,*,,,,,,
2005縣市議員選舉,連江縣第一選區,林貽祥,*,,,,,,
2005縣市議員選舉,連江縣第二選區,謝承春,*,,,,,,
2005縣市議員選舉,連江縣第二選區,陳貴忠,*,,,,,,
2005縣市議員選舉,連江縣第三選區,陳建光,*,,,,,,
2005縣市議員選舉,連江縣第四選區,張永江,*,,,,,,
2005縣市議員選舉,臺北縣第十一選區,林忠仁,*,,,,,,
2005縣市議員選舉,臺北縣第十一選區,宋進財,*,,,,,,
2005縣市議員選舉,桃園縣第十三選區,洪國治,*,,,,,,
2005縣市議員選舉,桃園縣第十三選區,吳春芳,*,,,,,,
2005縣市議員選舉,新竹縣第十選區,林光榮,*,,,,,,
2005縣市議員選舉,苗栗縣第七選區,楊文昌,*,,,,,,
2005縣市議員選舉,臺中縣第九選區,洪金福,*,,,,,,
2005縣市議員選舉,彰化縣第九選區,張新男,*,,,,,,
2005縣市議員選舉,高雄縣第七選區,詹金福,*,,,,,,
2005縣市議員選舉,屏東縣第八選區,潘裕隆,*,,,,,,
2005縣市議員選舉,臺東縣第六選區,洪玫璉,*,,,,,,
2005縣市議員選舉,臺東縣第六選區,王清堅,*,,,,,,
2005縣市議員選舉,臺東縣第七選區,蔡義勇,*,,,,,,
2005縣市議員選舉,臺東縣第七選區,江堅壽,*,,,,,,
2005縣市議員選舉,臺東縣第八選區,林錦章,*,,,,,,
2005縣市議員選舉,臺東縣第九選區,陳幸民,*,,,,,,
2005縣市議員選舉,臺東縣第九選區,嚴亞美,*,,,,,,
2005縣市議員選舉,臺東縣第九選區,林富雄,*,,,,,,
2005縣市議員選舉,花蓮縣第五選區,曾玉霞,*,,,,,,
2005縣市議員選舉,花蓮縣第五選區,余夏夫,*,,,,,,
2005縣市議員選舉,花蓮縣第五選區,周利根,*,,,,,,
2005縣市議員選舉,花蓮縣第六選區,孫永昌,*,,,,,,
2005縣市議員選舉,花蓮縣第六選區,楊德金,*,,,,,,
2005縣市議員選舉,花蓮縣第七選區,陳英妹,*,,,,,,
2005縣市議員選舉,花蓮縣第七選區,林進富,*,,,,,,
2005縣市議員選舉,基隆市第八選區,馬賢生,*,,,,,,
2005縣市議員選舉,臺中市第七選區,羅春蘭,*,,,,,,
2005縣市議員選舉,臺北縣第十二選區,王建章,*,,,,,,
2005縣市議員選舉,宜蘭縣第十一選區,簡海樹,*,,,,,,
2005縣市議員選舉,宜蘭縣第十二選區,陳銘福,*,,,,,,
2005縣市議員選舉,桃園縣第十四選區,張廷晟,*,,,,,,
2005縣市議員選舉,新竹縣第十一選區,謝應隆,*,,,,,,
2005縣市議員選舉,新竹縣第十二選區,張益瑞,*,,,,,,
2005縣市議員選舉,苗栗縣第八選區,高榮盛,*,,,,,,
2005縣市議員選舉,臺中縣第十選區,林建堂,*,,,,,,
2005縣市議員選舉,南投縣第六選區,松秋明,*,,,,,,
2005縣市議員選舉,南投縣第七選區,謝汪汕,*,,,,,,
2005縣市議員選舉,嘉義縣第七選區,汪志敏,*,,,,,,
2005縣市議員選舉,高雄縣第八選區,孫慶龍,*,,,,,,
2005縣市議員選舉,高雄縣第九選區,謝貴來,*,,,,,,
2005縣市議員選舉,高雄縣第十選區,李德康,*,,,,,,
2005縣市議員選舉,屏東縣第九選區,許阿桃,*,,,,,,
2005縣市議員選舉,屏東縣第十選區,林玉如,*,,,,,,
2005縣市議員選舉,屏東縣第十一選區,潘明利,*,,,,,,
2005縣市議員選舉,屏東縣第十二選區,連正勝,*,,,,,,
2005縣市議員選舉,屏東縣第十三選區,林輝雄,*,,,,,,
2005縣市議員選舉,屏東縣第十四選區,簡東明,*,,,,,,
2005縣市議員選舉,屏東縣第十五選區,黃順發,*,,,,,,
2005縣市議員選舉,臺東縣第十選區,胡秋金,*,,,,,,
2005縣市議員選舉,臺東縣第十一選區,余忠義,*,,,,,,
2005縣市議員選舉,臺東縣第十二選區,宋賢一,*,,,,,,
2005縣市議員選舉,臺東縣第十三選區,朱連濟,*,,,,,,
2005縣市議員選舉,臺東縣第十四選區,江多利,*,,,,,,
2005縣市議員選舉,花蓮縣第八選區,李春風,*,,,,,,
2005縣市議員選舉,花蓮縣第九選區,林榮輝,*,,,,,,
2005縣市議員選舉,花蓮縣第十選區,呂必賢,*,,,,,,
2009縣市議員選舉,宜蘭縣第01選區,江聰淵,*,,,,,,
2009縣市議員選舉,宜蘭縣第01選區,賴瑞鼎,*,,,,,,
2009縣市議員選舉,宜蘭縣第01選區,張建榮,*,,,,,,
2009縣市議員選舉,宜蘭縣第01選區,林岳賢,*,,,,,,
2009縣市議員選舉,宜蘭縣第01選區,江碧華,*,,,,,,
2009縣市議員選舉,宜蘭縣第01選區,吳福田,*,,,,,,
2009縣市議員選舉,宜蘭縣第02選區,蔡文益,*,,,,,,
2009縣市議員選舉,宜蘭縣第02選區,曹乾舜,*,,,,,,
2009縣市議員選舉,宜蘭縣第03選區,李清林,*,,,,,,
2009縣市議員選舉,宜蘭縣第03選區,吳宏謀,*,,,,,,
2009縣市議員選舉,宜蘭縣第04選區,張漢東,*,,,,,,
2009縣市議員選舉,宜蘭縣第04選區,黃浴沂,*,,,,,,
2009縣市議員選舉,宜蘭縣第05選區,陳福山,*,,,,,,
2009縣市議員選舉,宜蘭縣第05選區,林水金,*,,,,,,
2009縣市議員選舉,宜蘭縣第06選區,黃素琴,*,,,,,,
2009縣市議員選舉,宜蘭縣第06選區,吳秋齡,*,,,,,,
2009縣市議員選舉,宜蘭縣第06選區,陳鴻禧,*,,,,,,
2009縣市議員選舉,宜蘭縣第06選區,謝志得,*,,,,,,
2009縣市議員選舉,宜蘭縣第06選區,劉添梧,*,,,,,,
2009縣市議員選舉,宜蘭縣第07選區,黃適超,*,,,,,,
2009縣市議員選舉,宜蘭縣第07選區,沈德茂,*,,,,,,
2009縣市議員選舉,宜蘭縣第07選區,林朝旺,*,,,,,,
2009縣市議員選舉,宜蘭縣第08選區,楊政誠,*,,,,,,
2009縣市議員選舉,宜蘭縣第08選區,邱素梅,*,,,,,,
2009縣市議員選舉,宜蘭縣第08選區,張秋明,*,,,,,,
2009縣市議員選舉,宜蘭縣第08選區,游祥德,*,,,,,,
2009縣市議員選舉,宜蘭縣第09選區,李志鏞,*,,,,,,
2009縣市議員選舉,宜蘭縣第09選區,簡德旺,*,,,,,,
2009縣市議員選舉,宜蘭縣第10選區,陳正男,*,,,,,,
2009縣市議員選舉,宜蘭縣第10選區,陳金麟,*,,,,,,
2009縣市議員選舉,宜蘭縣第10選區,林棋山,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,黃景熙,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,林政賢,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,詹江村,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,黃婉如,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,黃哲鍾,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,廖輝星,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,黃智銘,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,萬美玲,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,陳美梅,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,陳宗義,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,李曉鐘,*,,,,,,
2009縣市議員選舉,桃園縣第01選區,邱素芬,*,,,,,,
2009縣市議員選舉,桃園縣第02選區,許森能,*,,,,,,
2009縣市議員選舉,桃園縣第02選區,李雲強,*,,,,,,
2009縣市議員選舉,桃園縣第02選區,李麗珠,*,,,,,,
2009縣市議員選舉,桃園縣第02選區,林俐玲,*,,,,,,
2009縣市議員選舉,桃園縣第03選區,呂林小鳳,*,,,,,,
2009縣市議員選舉,桃園縣第03選區,劉茂羣,*,,,,,,
2009縣市議員選舉,桃園縣第03選區,呂淑真,*,,,,,,
2009縣市議員選舉,桃園縣第03選區,張文瑜,*,,,,,,
2009縣市議員選舉,桃園縣第03選區,趙正宇,*,,,,,,
2009縣市議員選舉,桃園縣第04選區,許清順,*,,,,,,
2009縣市議員選舉,桃園縣第04選區,呂宏仁,*,,,,,,
2009縣市議員選舉,桃園縣第04選區,李訓求,*,,,,,,
2009縣市議員選舉,桃園縣第04選區,陳麗莉,*,,,,,,
2009縣市議員選舉,桃園縣第05選區,徐其萬,*,,,,,,
2009縣市議員選舉,桃園縣第05選區,王淳長,*,,,,,,
2009縣市議員選舉,桃園縣第06選區,陳治文,*,,,,,,
2009縣市議員選舉,桃園縣第06選區,楊朝偉,*,,,,,,
2009縣市議員選舉,桃園縣第06選區,李柏坊,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,張運炳,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,梁新武,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,葉明月,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,徐景文,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,蔣中千,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,傅淑香,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,邱奕勝,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,劉曾玉春,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,梁為超,*,,,,,,
2009縣市議員選舉,桃園縣第07選區,沐平波,*,,,,,,
2009縣市議員選舉,桃園縣第08選區,舒翠玲,*,,,,,,
2009縣市議員選舉,桃園縣第08選區,劉邦鉉,*,,,,,,
2009縣市議員選舉,桃園縣第08選區,鄧仁艾,*,,,,,,
2009縣市議員選舉,桃園縣第08選區,謝彰文,*,,,,,,
2009縣市議員選舉,桃園縣第08選區,羅文欽,*,,,,,,
2009縣市議員選舉,桃園縣第08選區,莊玉輝,*,,,,,,
2009縣市議員選舉,桃園縣第09選區,陳賴素美,*,,,,,,
2009縣市議員選舉,桃園縣第09選區,張火爐,*,,,,,,
2009縣市議員選舉,桃園縣第09選區,李家興,*,,,,,,
2009縣市議員選舉,桃園縣第09選區,周玉琴,*,,,,,,
2009縣市議員選舉,桃園縣第10選區,魏雪卿,*,,,,,,
2009縣市議員選舉,桃園縣第10選區,張肇良,*,,,,,,
2009縣市議員選舉,桃園縣第10選區,閰中傑,*,,,,,,
2009縣市議員選舉,桃園縣第11選區,邱佳亮,*,,,,,,
2009縣市議員選舉,桃園縣第12選區,吳宗憲,*,,,,,,
2009縣市議員選舉,桃園縣第12選區,郭蔡美英,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,徐欣瑩,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,蘇明輝,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,鄭美琴,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,高偉凱,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,林為洲,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,陳見賢,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,張葉芬英,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,何淦銘,*,,,,,,
2009縣市議員選舉,新竹縣第01選區,林保光,*,,,,,,
2009縣市議員選舉,新竹縣第02選區,吳菊花,*,,,,,,
2009縣市議員選舉,新竹縣第02選區,林志華,*,,,,,,
2009縣市議員選舉,新竹縣第02選區,吳淑君,*,,,,,,
2009縣市議員選舉,新竹縣第02選區,黃永傳,*,,,,,,
2009縣市議員選舉,新竹縣第02選區,陳栢維,*,,,,,,
2009縣市議員選舉,新竹縣第03選區,黃金樓,*,,,,,,
2009縣市議員選舉,新竹縣第03選區,吳淑女,*,,,,,,
2009縣市議員選舉,新竹縣第03選區,鄭清漢,*,,,,,,
2009縣市議員選舉,新竹縣第03選區,史金象,*,,,,,,
2009縣市議員選舉,新竹縣第04選區,嚴永秋,*,,,,,,
2009縣市議員選舉,新竹縣第04選區,劉良彬,*,,,,,,
2009縣市議員選舉,新竹縣第05選區,陳英樓,*,,,,,,
2009縣市議員選舉,新竹縣第05選區,林保祿,*,,,,,,
2009縣市議員選舉,新竹縣第06選區,張志弘,*,,,,,,
2009縣市議員選舉,新竹縣第07選區,林政良,*,,,,,,
2009縣市議員選舉,新竹縣第08選區,盧東文,*,,,,,,
2009縣市議員選舉,新竹縣第08選區,林思銘,*,,,,,,
2009縣市議員選舉,新竹縣第08選區,羅吉祥,*,,,,,,
2009縣市議員選舉,新竹縣第08選區,郭遠彰,*,,,,,,
2009縣市議員選舉,新竹縣第08選區,吳勝松,*,,,,,,
2009縣市議員選舉,新竹縣第08選區,彭余美玲,*,,,,,,
2009縣市議員選舉,新竹縣第09選區,邱振瑋,*,,,,,,
2009縣市議員選舉,新竹縣第10選區,陳正順,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,胡忠勇,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,孫素娥,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,詹運喜,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,徐集明,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,涂春榮,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,禹耀東,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,賴源順,*,,,,,,
2009縣市議員選舉,苗栗縣第01選區,王士毅,*,,,,,,
2009縣市議員選舉,苗栗縣第02選區,韓茂賢,*,,,,,,
2009縣市議員選舉,苗栗縣第02選區,吳昌運,*,,,,,,
2009縣市議員選舉,苗栗縣第02選區,張家靜,*,,,,,,
2009縣市議員選舉,苗栗縣第03選區,張太陽,*,,,,,,
2009縣市議員選舉,苗栗縣第03選區,劉秋東,*,,,,,,
2009縣市議員選舉,苗栗縣第03選區,李聰祥,*,,,,,,
2009縣市議員選舉,苗栗縣第03選區,巫恒昭,*,,,,,,
2009縣市議員選舉,苗栗縣第03選區,呂木鈿,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,林寶珠,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,鄭秋風,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,謝芳紋,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,陳明朝,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,李文斌,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,陳碧華,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,謝端容,*,,,,,,
2009縣市議員選舉,苗栗縣第04選區,蔡平偉,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,羅雪珠,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,陳永賢,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,邱秋琴,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,游忠鈿,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,溫志強,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,鍾福貴,*,,,,,,
2009縣市議員選舉,苗栗縣第05選區,李貴富,*,,,,,,
2009縣市議員選舉,苗栗縣第06選區,楊恭林,*,,,,,,
2009縣市議員選舉,苗栗縣第06選區,徐欽鴻,*,,,,,,
2009縣市議員選舉,苗栗縣第06選區,楊慶汶,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,白閔傑,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,許原龍,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,黃秀芳,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,曾世勇,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,白玉如,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,黃千宴,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,顧黃水花,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,盧盈宏,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,黃健彰,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,賴岸璋,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,黃育寬,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,林滄喜,*,,,,,,
2009縣市議員選舉,彰化縣第01選區,林茂明,*,,,,,,
