channel,date,logger_id,start,end,duration,type,title
set,20190620,qPRDdJd3dg,3674,3746,73,新聞,長榮空服提8訴求！談判破局16:00突襲罷工
set,20190620,kZ2b5cJWk6,2405,2414,10,新聞,長榮空服勞資協商破局 16:00即刻罷工/長榮空服員集結罷工抗議 現場激動喊口號/日支費.禁搭便車8訴求破局 長榮展開罷工
set,20190620,kZ2b5cJWk6,2277,2370,94,新聞,"長榮空服員罷工！旅行業者一片錯愕/""突襲式罷工""毀旅客權益 旅行公會譴責空服"
set,20190620,kZ2b5cJWk6,47,329,283,新聞,"長榮官網緊急公告  18:00後已取消16航班/罷工啟動繳證現場亂 ""糾察線""空姐爆推擠/罷工現場！勞資激烈口角兩陣營高呼口號/反罷工派集結怒吼！與罷工空服互相指責/公服罷工聚集總公司門口 與資方對峙口角/空服員堵進出車道 長榮員工轟:我們怎麼辦/員工嗆罷工空服""不是你們的權益才重要"""
set,20190620,Rsw5W3Z0Ng,820,881,62,新聞,長榮協商破局罷工！勞資雙方態度強硬/籲空服回到工作行列 長榮:都是一家人
set,20190620,qPRDdJd3dg,22,71,50,新聞,長榮協商破局罷工！勞資雙方態度強硬
set,20190620,Rsw5W3Z0Ng,568,583,16,新聞,長榮工會空服員禁服勤 桃機亂一團
set,20190620,qPRDdJd3dg,3747,3802,56,新聞,長榮工會空服員禁服勤 桃機亂一團
set,20190620,kZ2b5cJWk6,1056,1144,89,新聞,空服罷工航班大亂 旅客痛批長榮應變差/長榮航班大亂 旅客怒批:竟要我們自己處理/痛批長榮應變能力差 旅客不滿被迫退票
set,20190620,kZ2b5cJWk6,1885,1895,11,新聞,"空服嗆""合法罷工""反對派:你們毀他人權益"
set,20190620,kZ2b5cJWk6,2964,2989,26,新聞,空服員堵進出車道 長榮員工轟:我們怎麼辦/反罷工派集結怒吼！與罷工空服互相指責/空服罷工聚集總公司門口 與資方對峙口角/長榮官網緊急公告 18:00後已取消16航班
set,20190620,qPRDdJd3dg,1685,1728,44,新聞,空服工會大罷工集結 長榮總部車子無法出入/長榮罷工欲搭舞台 遭警制止總部前爆口角
